"date_created","description","followers","following","id","image_url","is_bot","last_updated","name","screen_name","political_leaning","account_category"
"0000-00-00 00:00:00",,"5246","105","131812518",,"1","0000-00-00 00:00:00",,"PRIBYSHIN","?","Unknown"
"0000-00-00 00:00:00",,"58","35","189295762",,"1","0000-00-00 00:00:00",,"KRUTKOT","Russian","NonEnglish"
"0000-00-00 00:00:00",,"148","1025","189659120",,"1","0000-00-00 00:00:00",,"PERESPAL","Russian","NonEnglish"
"0000-00-00 00:00:00",,"16153","1951","201334945",,"1","0000-00-00 00:00:00",,"MANZAL_","Russian","NonEnglish"
"0000-00-00 00:00:00",,"15","156","204279384",,"1","0000-00-00 00:00:00",,"MUZAAMURA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"160","644","281658712",,"1","0000-00-00 00:00:00",,"WARRENPORT","?","Unknown"
"0000-00-00 00:00:00",,"148","29","410005607",,"1","0000-00-00 00:00:00",,"GORBATOVLIVE","Russian","NonEnglish"
"0000-00-00 00:00:00",,"116","708","414926799",,"1","0000-00-00 00:00:00",,"R_U_LIFE","Russian","NonEnglish"
"0000-00-00 00:00:00",,"2797","199","444639688",,"1","0000-00-00 00:00:00",,"SOLIFAT","Russian","NonEnglish"
"0000-00-00 00:00:00",,"96274","9","449689677",,"1","0000-00-00 00:00:00",,"KADIROVRUSSIA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1226","199","457062371",,"1","0000-00-00 00:00:00",,"EGERMANS","Russian","NonEnglish"
"0000-00-00 00:00:00",,"3895","2347","462272724",,"1","0000-00-00 00:00:00",,"SIGERMON","Russian","NonEnglish"
"0000-00-00 00:00:00",,"872","794","471862555",,"1","0000-00-00 00:00:00",,"GEVIWSEKTOR","Russian","NonEnglish"
"0000-00-00 00:00:00",,"13127","8330","471868887",,"1","0000-00-00 00:00:00",,"MARGOSAVAZH","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1806","1914","480763276",,"1","0000-00-00 00:00:00",,"IRIS0_O","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1624","196","495178226",,"1","0000-00-00 00:00:00",,"STOPIGRA10","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1477","193","495304778",,"1","0000-00-00 00:00:00",,"TURANGALA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1264","203","495327369",,"1","0000-00-00 00:00:00",,"RUDEMYANENKO","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1582","199","500218931",,"1","0000-00-00 00:00:00",,"GEORGIOSTR","Russian","NonEnglish"
"0000-00-00 00:00:00",,"3849","4329","503609280",,"1","0000-00-00 00:00:00",,"SPASIBOVVP","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1214","200","503630378",,"1","0000-00-00 00:00:00",,"LEHASERG","Russian","NonEnglish"
"0000-00-00 00:00:00",,"81135","7622","508761973",,"1","0000-00-00 00:00:00",,"NOVOSTISPB","Russian","NonEnglish"
"0000-00-00 00:00:00",,"2","559","509073587",,"1","0000-00-00 00:00:00",,"RIKKIRI1","?","Unknown"
"0000-00-00 00:00:00",,"820","553","528571696",,"1","0000-00-00 00:00:00",,"MEMIZIS","Russian","NonEnglish"
"0000-00-00 00:00:00",,"432","194","528646037",,"1","0000-00-00 00:00:00",,"BOLHUK","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1198","756","528672186",,"1","0000-00-00 00:00:00",,"KARUCZ","Russian","NonEnglish"
"0000-00-00 00:00:00",,"717","195","535666492",,"1","0000-00-00 00:00:00",,"MARY_GIBER","Russian","NonEnglish"
"0000-00-00 00:00:00",,"796","202","535690498",,"1","0000-00-00 00:00:00",,"LMARINAYS","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1307","882","535768182",,"1","0000-00-00 00:00:00",,"LIONOVAA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"836","190","535785579",,"1","0000-00-00 00:00:00",,"VKOSYREVA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"6416","203","535791711",,"1","0000-00-00 00:00:00",,"LEONTEVSEREGA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"43","46","549749057",,"1","0000-00-00 00:00:00",,"SCREAMIN3","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1142","195","551672386",,"1","0000-00-00 00:00:00",,"GENADIY_ALEX","Russian","NonEnglish"
"0000-00-00 00:00:00",,"907","197","553710428",,"1","0000-00-00 00:00:00",,"ROBERTHORN1990","Russian","NonEnglish"
"0000-00-00 00:00:00",,"2174","198","714465914",,"1","0000-00-00 00:00:00",,"RUSEYE","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1104","195","733202880",,"1","0000-00-00 00:00:00",,"CUSMAX","Russian","NonEnglish"
"0000-00-00 00:00:00",,"913","199","733741514",,"1","0000-00-00 00:00:00",,"EDYARDSERG","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1599","197","734342683",,"1","0000-00-00 00:00:00",,"UBERGAR","Russian","NonEnglish"
"0000-00-00 00:00:00",,"766","197","735420294",,"1","0000-00-00 00:00:00",,"GLEBUSHKAGLEB","Russian","NonEnglish"
"0000-00-00 00:00:00",,"838","198","736432440",,"1","0000-00-00 00:00:00",,"LDM1900","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1635","199","736906248",,"1","0000-00-00 00:00:00",,"SAFTEX","Russian","NonEnglish"
"0000-00-00 00:00:00",,"820","199","737536094",,"1","0000-00-00 00:00:00",,"GGAZARJN","Russian","NonEnglish"
"0000-00-00 00:00:00",,"630","196","762033116",,"1","0000-00-00 00:00:00",,"MARYGOLYBERVA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1339","201","771805760",,"1","0000-00-00 00:00:00",,"VOLTSTERN","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1197","199","771982164",,"1","0000-00-00 00:00:00",,"GELENVAG","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1289","189","772006393",,"1","0000-00-00 00:00:00",,"LENKASPB","Russian","NonEnglish"
"0000-00-00 00:00:00",,"831","200","772012034",,"1","0000-00-00 00:00:00",,"PUZJA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1107","734","772081711",,"1","0000-00-00 00:00:00",,"NIKAFAST","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1811","187","774134900",,"1","0000-00-00 00:00:00",,"SPBMISS","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1288","707","774253807",,"1","0000-00-00 00:00:00",,"MOTREHA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1043","187","774812520",,"1","0000-00-00 00:00:00",,"ELNOXEL","Russian","NonEnglish"
"0000-00-00 00:00:00",,"123","68","782394048",,"1","0000-00-00 00:00:00",,"KINT_D","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1361","199","785862524",,"1","0000-00-00 00:00:00",,"TAZIST","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1159","199","785900454",,"1","0000-00-00 00:00:00",,"LOBSTRIK","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1157","1033","785967000",,"1","0000-00-00 00:00:00",,"RUSDUM","Russian","NonEnglish"
"0000-00-00 00:00:00",,"32","103","814006572",,"1","0000-00-00 00:00:00",,"TOVANOVPETR1","Russian","NonEnglish"
"0000-00-00 00:00:00",,"453","314","1004299140",,"1","0000-00-00 00:00:00",,"VIKAIVANOVASA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"21","40","1039581360",,"1","0000-00-00 00:00:00",,"DARKNALLY","news","NewsFeed"
"0000-00-00 00:00:00",,"173","188","1180461781",,"1","0000-00-00 00:00:00",,"SHAPOVALOVANKA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"623","197","1218193352",,"1","0000-00-00 00:00:00",,"VUNONA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"554","206","1223805462",,"1","0000-00-00 00:00:00",,"GOLLDOR","Russian","NonEnglish"
"0000-00-00 00:00:00",,"680","205","1228174242",,"1","0000-00-00 00:00:00",,"KAPFEN","Russian","NonEnglish"
"0000-00-00 00:00:00",,"843","205","1239698064",,"1","0000-00-00 00:00:00",,"LUSOVAT","Russian","NonEnglish"
"0000-00-00 00:00:00",,"30509","695","1240007161",,"1","0000-00-00 00:00:00",,"COMRADZAMPOLIT","Russian","NonEnglish"
"0000-00-00 00:00:00",,"620","202","1240869390",,"1","0000-00-00 00:00:00",,"SCRELETS","Russian","NonEnglish"
"0000-00-00 00:00:00",,"4335","177","1443766015",,"1","0000-00-00 00:00:00",,"NYAN_MEOW_MEOW","Russian","NonEnglish"
"0000-00-00 00:00:00",,"1987","1542","1497280638",,"1","0000-00-00 00:00:00",,"LYNSRODRIGUEZ","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"70","87","1500348030",,"1","0000-00-00 00:00:00",,"BROOKEDOZZIER","Right","RightTroll"
"0000-00-00 00:00:00",,"2261","481","1500831656",,"1","0000-00-00 00:00:00",,"ROBERTHUGHESS","left","LeftTroll"
"0000-00-00 00:00:00",,"103","280","1504356343",,"1","0000-00-00 00:00:00",,"GALLOWAYELIANA","left","LeftTroll"
"0000-00-00 00:00:00",,"3047","2337","1510488662",,"1","0000-00-00 00:00:00",,"LAGONEHOE","left","LeftTroll"
"0000-00-00 00:00:00",,"67","59","1511300990",,"1","0000-00-00 00:00:00",,"MATTHEW1STACEY","Right","RightTroll"
"0000-00-00 00:00:00",,"54","49","1512236263",,"1","0000-00-00 00:00:00",,"SUTTON_TWEET","Right","RightTroll"
"0000-00-00 00:00:00",,"700","1160","1512371617",,"1","0000-00-00 00:00:00",,"CATELINEWATKINS","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"2727","2658","1513801268",,"1","0000-00-00 00:00:00",,"YOUJUSTCTRLC","left","LeftTroll"
"0000-00-00 00:00:00",,"57","18","1517327390",,"1","0000-00-00 00:00:00",,"DUNNOWHOWANNABE","Right","RightTroll"
"0000-00-00 00:00:00",,"889","747","1517678892",,"1","0000-00-00 00:00:00",,"MRMORAAN","left","LeftTroll"
"0000-00-00 00:00:00",,"744","433","1518857420",,"1","0000-00-00 00:00:00",,"NOJONATHONNO","left","LeftTroll"
"0000-00-00 00:00:00",,"376","516","1520607558",,"1","0000-00-00 00:00:00",,"XDWILLIE","Right","RightTroll"
"0000-00-00 00:00:00",,"58","64","1521402865",,"1","0000-00-00 00:00:00",,"LAWRENCEDDDD","Right","RightTroll"
"0000-00-00 00:00:00",,"71","111","1521923923",,"1","0000-00-00 00:00:00",,"JWOODS_MAN","Right","RightTroll"
"0000-00-00 00:00:00",,"84","94","1522990195",,"1","0000-00-00 00:00:00",,"T0NY_0BRIEN","Right","RightTroll"
"0000-00-00 00:00:00",,"106","266","1523206722",,"1","0000-00-00 00:00:00",,"RANDALL_COOKE","Right","RightTroll"
"0000-00-00 00:00:00",,"177","447","1524411140",,"1","0000-00-00 00:00:00",,"JESSYBOWWOW","left","LeftTroll"
"0000-00-00 00:00:00",,"64","59","1524977030",,"1","0000-00-00 00:00:00",,"VICKYROOOY","Right","RightTroll"
"0000-00-00 00:00:00",,"47","64","1525101127",,"1","0000-00-00 00:00:00",,"RACHELRAY1203","Koch","Fearmonger"
"0000-00-00 00:00:00",,"83","100","1525692421",,"1","0000-00-00 00:00:00",,"MABLE_LANDRY","left","LeftTroll"
"0000-00-00 00:00:00",,"49","81","1526705383",,"1","0000-00-00 00:00:00",,"JULIANNA_YES","Koch","Fearmonger"
"0000-00-00 00:00:00",,"56","74","1526818651",,"1","0000-00-00 00:00:00",,"LORENAISHOT","?","Unknown"
"0000-00-00 00:00:00",,"234","437","1527133837",,"1","0000-00-00 00:00:00",,"SUSAYUNG","left","LeftTroll"
"0000-00-00 00:00:00",,"70","84","1527188154",,"1","0000-00-00 00:00:00",,"G__AHARON","Right","RightTroll"
"0000-00-00 00:00:00",,"48","75","1529831634",,"1","0000-00-00 00:00:00",,"BYERS_WAY","?","Unknown"
"0000-00-00 00:00:00",,"61","83","1529997234",,"1","0000-00-00 00:00:00",,"NATHALYAPODACA","Right","RightTroll"
"0000-00-00 00:00:00",,"57","114","1531472046",,"1","0000-00-00 00:00:00",,"ERICKWALTT","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"211","234","1532157468",,"1","0000-00-00 00:00:00",,"MARTINIVINE","Right","RightTroll"
"0000-00-00 00:00:00",,"58","75","1532336491",,"1","0000-00-00 00:00:00",,"GARRET_CANDICE","Right","RightTroll"
"0000-00-00 00:00:00",,"2629","2193","1532863891",,"1","0000-00-00 00:00:00",,"CHARLESJHARPER","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"65","104","1533025808",,"1","0000-00-00 00:00:00",,"HARRYMAGICIAN_","Right","RightTroll"
"0000-00-00 00:00:00",,"50","76","1533271928",,"1","0000-00-00 00:00:00",,"SHANNONGIBSONIM","Koch","Fearmonger"
"0000-00-00 00:00:00",,"71","96","1533799478",,"1","0000-00-00 00:00:00",,"DEREKKGREGORY","Right","RightTroll"
"0000-00-00 00:00:00",,"1879","1811","1533813962",,"1","0000-00-00 00:00:00",,"PRETTYLARAPLACE","Right","RightTroll"
"0000-00-00 00:00:00",,"497","242","1534083420",,"1","0000-00-00 00:00:00",,"TARAFORMATION","left","LeftTroll"
"0000-00-00 00:00:00",,"401","488","1534204219",,"1","0000-00-00 00:00:00",,"MANDY9STEVENS","Right","RightTroll"
"0000-00-00 00:00:00",,"62","65","1534458794",,"1","0000-00-00 00:00:00",,"LL0YDTHEKING","Right","RightTroll"
"0000-00-00 00:00:00",,"64","73","1551353520",,"1","0000-00-00 00:00:00",,"MARYCARRY92","?","Unknown"
"0000-00-00 00:00:00",,"68","96","1552482290",,"1","0000-00-00 00:00:00",,"CHRIS_SIS_SIS","left","LeftTroll"
"0000-00-00 00:00:00",,"49","65","1575587755",,"1","0000-00-00 00:00:00",,"LOU_GALLOWAY","Koch","Fearmonger"
"0000-00-00 00:00:00",,"68","63","1578504674",,"1","0000-00-00 00:00:00",,"TEDCOOLASHELL","?","Unknown"
"0000-00-00 00:00:00",,"68","82","1585023582",,"1","0000-00-00 00:00:00",,"LEBLANCPETER_","Right","RightTroll"
"0000-00-00 00:00:00",,"59","78","1589032404",,"1","0000-00-00 00:00:00",,"JEFFYDANIELS","Right","RightTroll"
"0000-00-00 00:00:00",,"62","59","1592181703",,"1","0000-00-00 00:00:00",,"OHOHAHAS","Right","RightTroll"
"0000-00-00 00:00:00",,"180","420","1594887416",,"1","0000-00-00 00:00:00",,"JERY_ROBERTSYO","left","LeftTroll"
"0000-00-00 00:00:00",,"720","600","1612106972",,"1","0000-00-00 00:00:00",,"LILJORDAMN","left","LeftTroll"
"0000-00-00 00:00:00",,"67","65","1615059818",,"1","0000-00-00 00:00:00",,"ELIASAKAPARKER","?","Unknown"
"0000-00-00 00:00:00",,"58","66","1615093999",,"1","0000-00-00 00:00:00",,"LEACH_4U","?","Unknown"
"0000-00-00 00:00:00",,"57","7","1617741380",,"1","0000-00-00 00:00:00",,"DONALDOUCH","left","LeftTroll"
"0000-00-00 00:00:00",,"251","913","1617939218",,"1","0000-00-00 00:00:00",,"PAULINETT","left","LeftTroll"
"0000-00-00 00:00:00",,"99","27","1618091364",,"1","0000-00-00 00:00:00",,"EVBOWMAN","Right","RightTroll"
"0000-00-00 00:00:00",,"67","277","1618230812",,"1","0000-00-00 00:00:00",,"BRENT_KENDRICK","?","Unknown"
"0000-00-00 00:00:00",,"56","55","1618361292",,"1","0000-00-00 00:00:00",,"GAYLEHAPPYMOM","Right","RightTroll"
"0000-00-00 00:00:00",,"94","189","1618776518",,"1","0000-00-00 00:00:00",,"EDDIEALONZ0","Right","RightTroll"
"0000-00-00 00:00:00",,"872","1122","1620474397",,"1","0000-00-00 00:00:00",,"RAMONASNAILS","left","LeftTroll"
"0000-00-00 00:00:00",,"109","218","1620612666",,"1","0000-00-00 00:00:00",,"JIMWAZZUP","left","LeftTroll"
"0000-00-00 00:00:00",,"176","450","1620750968",,"1","0000-00-00 00:00:00",,"HOLDMEJERRY","left","LeftTroll"
"0000-00-00 00:00:00",,"2358","470","1620983264",,"1","0000-00-00 00:00:00",,"SADIEEATONN","left","LeftTroll"
"0000-00-00 00:00:00",,"62","84","1622069972",,"1","0000-00-00 00:00:00",,"HERBERT_BACON","Right","RightTroll"
"0000-00-00 00:00:00",,"338","213","1622690647",,"1","0000-00-00 00:00:00",,"VALYAMOOR","Russian","NonEnglish"
"0000-00-00 00:00:00",,"69","83","1622808421",,"1","0000-00-00 00:00:00",,"RONICK_KK","Right","RightTroll"
"0000-00-00 00:00:00",,"285","513","1622896880",,"1","0000-00-00 00:00:00",,"MRJACKSJACKSON","Right","RightTroll"
"0000-00-00 00:00:00",,"214","549","1623062953",,"1","0000-00-00 00:00:00",,"NOTBALLINYET","left","LeftTroll"
"0000-00-00 00:00:00",,"1684","2044","1623180199",,"1","0000-00-00 00:00:00",,"JEFFREYKAHUNAS","Right","RightTroll"
"0000-00-00 00:00:00",,"67","66","1624184988",,"1","0000-00-00 00:00:00",,"THEGRANDTAYLOR","Right","RightTroll"
"0000-00-00 00:00:00",,"1965","2248","1625965398",,"1","0000-00-00 00:00:00",,"MEGGIEONEIL","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"191","506","1626302035",,"1","0000-00-00 00:00:00",,"CLAYPAIGEBOO","left","LeftTroll"
"0000-00-00 00:00:00",,"201","390","1627096807",,"1","0000-00-00 00:00:00",,"JASSSCOTT","left","LeftTroll"
"0000-00-00 00:00:00",,"2832","2462","1627699074",,"1","0000-00-00 00:00:00",,"CANNONSHER","left","LeftTroll"
"0000-00-00 00:00:00",,"76","119","1629087134",,"1","0000-00-00 00:00:00",,"KEVINNOTBROOKS","Right","RightTroll"
"0000-00-00 00:00:00",,"2131","2193","1629828379",,"1","0000-00-00 00:00:00",,"CASSISHERE","Right","RightTroll"
"0000-00-00 00:00:00",,"117","201","1630766899",,"1","0000-00-00 00:00:00",,"IGOR_ROMAHCHUK","Russian","NonEnglish"
"0000-00-00 00:00:00",,"172","52","1631358655",,"1","0000-00-00 00:00:00",,"KILLMEPLSAGAIN","Russian","NonEnglish"
"0000-00-00 00:00:00",,"114","43","1632463650",,"1","0000-00-00 00:00:00",,"SLAVKAAVAS","Russian","NonEnglish"
"0000-00-00 00:00:00",,"48","56","1634974927",,"1","0000-00-00 00:00:00",,"BOBBYCHANDLERR","Koch","Fearmonger"
"0000-00-00 00:00:00",,"60","64","1637909654",,"1","0000-00-00 00:00:00",,"SHANIA_TONEY","left","LeftTroll"
"0000-00-00 00:00:00",,"59","68","1640787758",,"1","0000-00-00 00:00:00",,"CORNERGLOVES","Right","RightTroll"
"0000-00-00 00:00:00",,"54","70","1642461998",,"1","0000-00-00 00:00:00",,"CAMERONJJJ11","Right","RightTroll"
"0000-00-00 00:00:00",,"49","61","1643740674",,"1","0000-00-00 00:00:00",,"JJ_WALSHJ","Koch","Fearmonger"
"0000-00-00 00:00:00",,"215","384","1644284090",,"1","0000-00-00 00:00:00",,"MELLYBARTON","Right","RightTroll"
"0000-00-00 00:00:00",,"56","58","1644656215",,"1","0000-00-00 00:00:00",,"SONJAANDBRIDGES","left","LeftTroll"
"0000-00-00 00:00:00",,"55","47","1645918500",,"1","0000-00-00 00:00:00",,"MARIO_CO_WAY","left","LeftTroll"
"0000-00-00 00:00:00",,"211","477","1645969141",,"1","0000-00-00 00:00:00",,"FIGHTM_D_B","left","LeftTroll"
"0000-00-00 00:00:00",,"49","61","1645994059",,"1","0000-00-00 00:00:00",,"MELISSAYESIAM","Koch","Fearmonger"
"0000-00-00 00:00:00",,"48","51","1646145600",,"1","0000-00-00 00:00:00",,"JESSEHEATH86","Koch","Fearmonger"
"0000-00-00 00:00:00",,"217","515","1646340175",,"1","0000-00-00 00:00:00",,"COLBYST1","Right","RightTroll"
"0000-00-00 00:00:00",,"555","902","1646999972",,"1","0000-00-00 00:00:00",,"HOLLANDPATRICKK","Right","RightTroll"
"0000-00-00 00:00:00",,"2377","2688","1647045721",,"1","0000-00-00 00:00:00",,"CARRIETHORNTHON","Right","RightTroll"
"0000-00-00 00:00:00",,"56","45","1647074334",,"1","0000-00-00 00:00:00",,"KYLEBURRIT0","Right","RightTroll"
"0000-00-00 00:00:00",,"758","198","1647199298",,"1","0000-00-00 00:00:00",,"GWENDOLYNGOLDNE","Russian","NonEnglish"
"0000-00-00 00:00:00",,"44","59","1647234780",,"1","0000-00-00 00:00:00",,"MITCH_LLLYNCH","Koch","Fearmonger"
"0000-00-00 00:00:00",,"202","132","1647237457",,"1","0000-00-00 00:00:00",,"PROSTO_NEPROST","Russian","NonEnglish"
"0000-00-00 00:00:00",,"140","51","1647267829",,"1","0000-00-00 00:00:00",,"SHIELDSCLINT","Right","RightTroll"
"0000-00-00 00:00:00",,"396","139","1647277573",,"1","0000-00-00 00:00:00",,"JAMIMAHDI","Russian","NonEnglish"
"0000-00-00 00:00:00",,"306","187","1647311652",,"1","0000-00-00 00:00:00",,"LAKEISHAHICKS5","Russian","NonEnglish"
"0000-00-00 00:00:00",,"116","28","1647322645",,"1","0000-00-00 00:00:00",,"CARLOSSAMANOS","Right","RightTroll"
"0000-00-00 00:00:00",,"73","83","1647337879",,"1","0000-00-00 00:00:00",,"MARGIE__G","Right","RightTroll"
"0000-00-00 00:00:00",,"127","77","1647345536",,"1","0000-00-00 00:00:00",,"DMITRO_GONDAR","Russian","NonEnglish"
"0000-00-00 00:00:00",,"164","63","1647400878",,"1","0000-00-00 00:00:00",,"LEONID_1102","Russian","NonEnglish"
"0000-00-00 00:00:00",,"161","113","1647406536",,"1","0000-00-00 00:00:00",,"MISHKA_BAGIROV","Russian","NonEnglish"
"0000-00-00 00:00:00",,"203","364","1647457314",,"1","0000-00-00 00:00:00",,"COLINSNEVERLAND","Right","RightTroll"
"0000-00-00 00:00:00",,"282","178","1647521089",,"1","0000-00-00 00:00:00",,"PETROVAKATTYA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"269","87","1647526190",,"1","0000-00-00 00:00:00",,"EVERIIAST","Russian","NonEnglish"
"0000-00-00 00:00:00",,"228","136","1647547494",,"1","0000-00-00 00:00:00",,"ROMABULAVIN","Russian","NonEnglish"
"0000-00-00 00:00:00",,"146","167","1647612534",,"1","0000-00-00 00:00:00",,"PASHABORODACH","Russian","NonEnglish"
"0000-00-00 00:00:00",,"2290","301","1647637538",,"1","0000-00-00 00:00:00",,"KAYDENMELTON","left","LeftTroll"
"0000-00-00 00:00:00",,"187","293","1647664118",,"1","0000-00-00 00:00:00",,"HOTHOTCHERRY","Russian","NonEnglish"
"0000-00-00 00:00:00",,"532","385","1647709008",,"1","0000-00-00 00:00:00",,"ROBYNMELVOIN1","Russian","NonEnglish"
"0000-00-00 00:00:00",,"291","195","1647824072",,"1","0000-00-00 00:00:00",,"VITYAGRUSHIN","Russian","NonEnglish"
"0000-00-00 00:00:00",,"89","228","1647896215",,"1","0000-00-00 00:00:00",,"LIZAHASJUST","Right","RightTroll"
"0000-00-00 00:00:00",,"164","249","1647900368",,"1","0000-00-00 00:00:00",,"IVAN_IVCHENK","Russian","NonEnglish"
"0000-00-00 00:00:00",,"569","404","1647903025",,"1","0000-00-00 00:00:00",,"JANNATROJANOVA","Russian","NonEnglish"
"0000-00-00 00:00:00",,"143","272","1648012021",,"1","0000-00-00 00:00:00",,"IMAPHARRELFAKE","left","LeftTroll"
"0000-00-00 00:00:00",,"298","18","1648058527",,"1","0000-00-00 00:00:00",,"SAIFSABIRR","Russian","NonEnglish"
"0000-00-00 00:00:00",,"54","72","1648060286",,"1","0000-00-00 00:00:00",,"MOM_0F_TWINS","Right","RightTroll"
"0000-00-00 00:00:00",,"70","141","1648125182",,"1","0000-00-00 00:00:00",,"SUSANPETERSON_","Koch","Fearmonger"
"0000-00-00 00:00:00",,"801","1836","1648127630",,"1","0000-00-00 00:00:00",,"EROVINKOLORAD","Russian","NonEnglish"
"0000-00-00 00:00:00",,"641","1671","1648136179",,"1","0000-00-00 00:00:00",,"DEANNAMOY","Russian","NonEnglish"
"0000-00-00 00:00:00",,"64","72","1648171825",,"1","0000-00-00 00:00:00",,"CLAIRE_COURT_","Right","RightTroll"
"0000-00-00 00:00:00",,"78","193","1648180220",,"1","0000-00-00 00:00:00",,"KARL_SUMMERS","Koch","Fearmonger"
"0000-00-00 00:00:00",,"59","61","1648197181",,"1","0000-00-00 00:00:00",,"ROBYNRHODE","?","Unknown"
"0000-00-00 00:00:00",,"45","56","1648400058",,"1","0000-00-00 00:00:00",,"JOSHCARSSON","?","Unknown"
"0000-00-00 00:00:00",,"76","94","1648865358",,"1","0000-00-00 00:00:00",,"JEROMYJEROM","Right","RightTroll"
"0000-00-00 00:00:00",,"57","46","1649000906",,"1","0000-00-00 00:00:00",,"DOMM_CLAYTON","?","Unknown"
"0000-00-00 00:00:00",,"1661","1773","1649144358",,"1","0000-00-00 00:00:00",,"WESTERNWINDWES","Right","RightTroll"
"0000-00-00 00:00:00",,"66","81","1649152788",,"1","0000-00-00 00:00:00",,"PORTER_2TYPE","Right","RightTroll"
"0000-00-00 00:00:00",,"219","374","1649487510",,"1","0000-00-00 00:00:00",,"HIIMKHLOE","left","LeftTroll"
"0000-00-00 00:00:00",,"508","631","1649652192",,"1","0000-00-00 00:00:00",,"CHARLESRESPECK","left","LeftTroll"
"0000-00-00 00:00:00",,"2347","464","1649719753",,"1","0000-00-00 00:00:00",,"OLIVIADWARREN","left","LeftTroll"
"0000-00-00 00:00:00",,"103","77","1649721656",,"1","0000-00-00 00:00:00",,"CALEBROBBNS","Right","RightTroll"
"0000-00-00 00:00:00",,"94","259","1649759431",,"1","0000-00-00 00:00:00",,"YAELTROUBLE","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"50","57","1649918402",,"1","0000-00-00 00:00:00",,"DIAMONDSL0VEME","Koch","Fearmonger"
"0000-00-00 00:00:00",,"56","61","1649978522",,"1","0000-00-00 00:00:00",,"NIGHTGETSLONGER","?","Unknown"
"0000-00-00 00:00:00",,"48","0","1649992644",,"1","0000-00-00 00:00:00",,"WALTER_HEY","Koch","Fearmonger"
"0000-00-00 00:00:00",,"60","57","1650097994",,"1","0000-00-00 00:00:00",,"ISA_BELLA_GR","Right","RightTroll"
"0000-00-00 00:00:00",,"4239","3160","1650310652",,"1","0000-00-00 00:00:00",,"HELLIEEDWARDS","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"3794","2648","1650681522",,"1","0000-00-00 00:00:00",,"ILIKEBIGBUTTAND","Hashtager","HashtagGamer"
"0000-00-00 00:00:00",,"47","47","1651108392",,"1","0000-00-00 00:00:00",,"WONDERHANN","Right","RightTroll"
"0000-00-00 00:00:00",,"66","83","1651119014",,"1","0000-00-00 00:00:00",,"ERNESTINEEALVAR","left","LeftTroll"
"0000-00-00 00:00:00",,"67","65","1651155716",,"1","0000-00-00 00:00:00",,"TAN_BRAY","Right","RightTroll"
"0000-00-00 00:00:00",,"68","134","1651414050",,"1","0000-00-00 00:00:00",,"IVEY_MEXX","Koch","Fearmonger"
"0000-00-00 00:00:00",,"205","571","1651427328",,"1","0000-00-00 00:00:00",,"SUMMERHANDY","?","Unknown"
"0000-00-00 00:00:00",,"60","46","1651601726",,"1","0000-00-00 00:00:00",,"KRISTIN_MARSH_","Right","RightTroll"
"0000-00-00 00:00:00",,"45","56","1651664400",,"1","0000-00-00 00:00:00",,"MARTINES_TWEETS","Koch","Fearmonger"
"0000-00-00 00:00:00",,"120","371","1651692980",,"1","0000-00-00 00:00:00",,"STAYWOKE88","left","LeftTroll"
"0000-00-00 00:00:00",,"723","937","1651693646",,"1","0000-00-00 00:00:00",,"CYNTHIAMHUNTER","Right","RightTroll"
